id,set_id,localId,name,set_name,grade,price,sold_date,title,set_phrase_from_title,set_match_name,set_match_score
me01-178,me01,178,Mega Gardevoir ex,Mega Evolution,ACE 10,£203.50,Sold 2 Jun 2026,Pokemon TCG Mega Gardevoir ex 178/132 Mega Evolution SIR ACE 10 Gem Mint!🔥,Mega Evolution SIR ACE,Mega Evolution,0.778
lc-32,lc,32,Nidoqueen,Legendary Collection,ACE 9,£250.00,Sold 2 Jun 2026,ACE 9 Nidoqueen Reverse Holo 32/110 Legendary Collection,Legendary Collection,Legendary Collection,1.0
sv08.5-161,sv08.5,161,Umbreon ex,Prismatic Evolutions,ACE 10,£867.40,Sold 2 Jun 2026,ACE 10 Umbreon Ex 161/131 Prismatic Evolutions Pokémon TCG GEM MINT,Prismatic Evolutions Pokémon TCG,Prismatic Evolutions,0.784
me02.5-291,me02.5,291,Canari,Ascended Heroes,ACE 10,£55.00,Sold 2 Jun 2026,Pokémon TCG Canari 291/217 Ascended Heroes Ace 10,Ascended Heroes Ace 10,Ascended Heroes,0.811
me02-125,me02,125,Mega Charizard X ex,Phantasmal Flames,ACE 10,£750.00,Sold 2 Jun 2026,Mega Charizard x EX 125/094 Me02: Phantasmal Flames Holo Ace 10 Gem Mint,Me02: Phantasmal Flames Holo,Phantasmal Flames,0.773
me02.5-280,me02.5,280,Lillie's Clefairy ex,Ascended Heroes,ACE 10,£187.90,Sold 2 Jun 2026,Lillie’s Clefairy EX SIR - 280/217 Ascended Heroes - Ace 10 - PERFECT SUBGRADES,Ascended Heroes - Ace,Ascended Heroes,0.857
me02-105,me02,105,Wigglytuff,Phantasmal Flames,ACE 10,£33.50,Sold 2 Jun 2026,ACE 10 Pokémon TCG Wigglytuff 105/094 Phantasmal Flames - ENGLISH Art Label,Phantasmal Flames - ENGLISH,Phantasmal Flames,0.791
xy12-2,xy12,2,M Venusaur EX,Evolutions,ACE 10,£146.11,Sold 2 Jun 2026,Pokémon TCG Mega Venusaur EX 2/108 Evolutions - ACE 10 - LOW POP,Evolutions - ACE 10,Evolutions,0.714
me02.5-218,me02.5,218,Erika's Tangela,Ascended Heroes,ACE 10,£62.05,Sold 2 Jun 2026,Pokemon Erikas Tangela 218/217 Ascended Heroes Ace 10 GEM MINT Perfect Subgrades,Ascended Heroes Ace 10,Ascended Heroes,0.811
sv03.5-166,sv03.5,166,Bulbasaur,151,ACE 10,£187.90,Sold 2 Jun 2026,Pokémon TCG | Gem Mint ACE 10 | Bulbasaur Illustration Rare 166/165 SV.151,SV.151,151,0.75
swsh1-138,swsh1,138,Zacian V,Sword & Shield,ACE 10,£150.00,Sold 2 Jun 2026,Lugia V 138/195 Pokemon Sword & Shield-Silver Tempest Holo Ace 10,Pokemon Sword & Shield-Silver,Sword & Shield,0.65
sm11-242,sm11,242,Mewtwo & Mew GX,Unified Minds,ACE 10,£516.70,Sold 2 Jun 2026,ACE 10 Mewtwo & Mew GX 242/236 Unified Minds 2019,Unified Minds,Unified Minds,1.0
sv10.5w-166,sv10.5w,166,Reshiram ex,White Flare,ACE 9,£92.22,Sold 2 Jun 2026,Reshiram EX 166/086 White Flare - ACE 9,White Flare - ACE,White Flare,0.815
me03-094,me03,94,Clefairy,Perfect Order,ACE 10,£83.90,Sold 2 Jun 2026,Perfect Order Clefairy Illustration Rare Ace 10 094/088 PREFECT SUBGRADES,PREFECT SUBGRADES,Perfect Order,0.667
swsh7-233,swsh7,233,Toy Catcher,Evolving Skies,ACE 9,£13.57,Sold 2 Jun 2026,Pokemon Toy Catcher 233/203 Gold Evolving Skies ACE 9,Gold Evolving Skies ACE,Evolving Skies,0.757
sv04-074,sv04,74,Deoxys,Paradox Rift,ACE 9,£13.20,Sold 2 Jun 2026,ACE 9 - Deoxys - 074/182 - Paradox Rift - Pokemon,- Paradox Rift -,Paradox Rift,1.0
swsh9-TG30,swsh9,TG30,Rapid Strike Urshifu VMAX,Brilliant Stars,ACE 9,£17.00,Sold 2 Jun 2026,ACE 9 MINT Rapid Strike Urshifu VMAX - TG30/TG30 Brilliant Stars Pokemon,Brilliant Stars Pokemon,Brilliant Stars,0.789
swsh11-TG16,swsh11,TG16,Pikachu V,Lost Origin,ACE 9,£72.08,Sold 2 Jun 2026,Pikachu TG16/TG30 Lost Origin Ace 9,Lost Origin Ace 9,Lost Origin,0.786
me02-023,me02,23,Swinub,Phantasmal Flames,ACE 10,£26.70,Sold 2 Jun 2026,Gengar 023/071 Dark Phantasma Holo ACE 10 Graded Pokemon Card *Crack In Case*,Dark Phantasma Holo ACE,Phantasmal Flames,0.65
me02.5-238,me02.5,238,Team Rocket's Mimikyu,Ascended Heroes,ACE 10,£69.00,Sold 2 Jun 2026,Team Rocket's Mimikyu 238/217 IR Ascended Heroes Ace 10 Perfect Subgrades,IR Ascended Heroes Ace,Ascended Heroes,0.811
sv01-202,sv01,202,Scovillain,Scarlet & Violet,ACE 10,£275.00,Sold 1 Jun 2026,Pokémon TCG Zapdos EX Card 202/165 Scarlet Violet-151 Sir Ace 10 PERFECT SUBS,Scarlet Violet-151 Sir Ace,Scarlet & Violet,0.7
sm3.5-30,sm3.5,30,Voltorb,Shining Legends,ACE 10,£32.99,Sold 1 Jun 2026,Pokemon TCG - Raichu GX 030/072 Holo S&M Shining Legends 2017 GEM MINT ACE 10,Holo S&M Shining Legends,Shining Legends,0.789
me02-125,me02,125,Mega Charizard X ex,Phantasmal Flames,ACE 10,"£1,067.50",Sold 1 Jun 2026,Mega Charizard x EX 125/094 Phantasmal Flames ACE 10 PERFECT SUBGRADES with case,Phantasmal Flames ACE 10,Phantasmal Flames,0.829
swsh8-114,swsh8,114,Mew VMAX,Fusion Strike,ACE 9,£30.00,Sold 1 Jun 2026,Pokemon TCG - Mew VMAX - 114/264 - Fusion Shrike - Ace 9,- Fusion Shrike -,Fusion Strike,0.923
me02.5-269,me02.5,269,Mega Gengar ex,Ascended Heroes,ACE 10,£130.00,Sold 1 Jun 2026,ACE 10 - Mega Gengar ex - 269/217 - Ascended Heroes - Pokemon Mega Attack Rare,- Ascended Heroes -,Ascended Heroes,1.0
sv01-199,sv01,199,Tarountula,Scarlet & Violet,ACE 9,£297.10,Sold 1 Jun 2026,Charizard EX 199/165 Scarlet & Violet 151 Series Ace 9,Scarlet & Violet 151,Scarlet & Violet,0.882
swsh8-114,swsh8,114,Mew VMAX,Fusion Strike,ACE 10,£60.00,Sold 1 Jun 2026,Mew VMAX 114/264 | Fusion Strike | Ace 10 | Pokemon TCG,| Fusion Strike |,Fusion Strike,1.0
xy0-17,xy0,17,Mightyena,Kalos Starter Set,ACE 10,£29.99,Sold 1 Jun 2026,ACE 10 - Eevee GX 017/038 holo 2018 GX Starter Sets GEM MINT Pokemon Card,holo GX Starter Sets,Kalos Starter Set,0.757
ex12-5,ex12,5,Gengar,Legend Maker,ACE 9,£219.10,Sold 1 Jun 2026,Ace 9 Gengar 5/92 EX Legend Maker Pokemon Card Holo MINT,EX Legend Maker Pokemon,Legend Maker,0.686
swsh12.5-GG10,swsh12.5,GG10,Mew,Crown Zenith,ACE 9,£72.00,Sold 1 Jun 2026,Mew GG10/GG70 Special Art Crown Zenith: Galarian Gallery ACE 9 Pokemon TCG,Special Art Crown Zenith:,Crown Zenith,0.667
swsh12-120,swsh12,120,Radiant Jirachi,Silver Tempest,ACE 9,£21.50,Sold 1 Jun 2026,Radiant Jirachi Holo 120/195 2022 Silver Tempest - Ace 9 Mint,Silver Tempest - Ace,Silver Tempest,0.848
swsh7-205,swsh7,205,Leafeon VMAX,Evolving Skies,ACE 10,£350.00,Sold 1 Jun 2026,Leafeon VMAX Alternate Art 205/203 Pokemon Evolving Skies Ace 10,Pokemon Evolving Skies Ace,Evolving Skies,0.7
sma-SV6,sma,SV6,Charmander,Hidden Fates Shiny Vault,ACE 10,£57.04,Sold 1 Jun 2026,ACE 10 Charmander SV6/SV94 Hidden Fates Holo Shiny 2019 Gem Mint Perfect Grades,Hidden Fates Holo Shiny,Hidden Fates Shiny Vault,0.766
sv01-200,sv01,200,Dolliv,Scarlet & Violet,ACE 9,£115.00,Sold 1 Jun 2026,Pokémon TCG Blastoise EX 200/165 Scarlet & Violet 151 Ace 9 English Card,Scarlet & Violet 151,Scarlet & Violet,0.882
sv08.5-150,sv08.5,150,Glaceon ex,Prismatic Evolutions,ACE 9,£149.99,Sold 1 Jun 2026,Pokemon TCG – Glaceon ex 150/131 – Prismatic Evolutions – ACE 9 Mint,– Prismatic Evolutions –,Prismatic Evolutions,1.0
swsh12-186,swsh12,186,Lugia V,Silver Tempest,ACE 10,£710.00,Sold 1 Jun 2026,Lugia V - Alt Art 186/195 Silver Tempest ACE 10 (Perfect Sub grades),Silver Tempest ACE 10,Silver Tempest,0.8
sv10.5b-165,sv10.5b,165,Kyurem ex,Black Bolt,ACE 10,£80.00,Sold 1 Jun 2026,Pokémon TCG Kyurem EX Card 165/086 Black Bolt Ace 10 (Perfect Subgrades),Black Bolt Ace 10,Black Bolt,0.741
swsh12-186,swsh12,186,Lugia V,Silver Tempest,ACE 10,£685.00,Sold 1 Jun 2026,Ace 10 Lugia V 186/195 Silver Tempest - PERFECT SUBGRADES,Silver Tempest - PERFECT,Silver Tempest,0.757
me02.5-286,me02.5,286,N's Zoroark ex,Ascended Heroes,ACE 10,£161.90,Sold 1 Jun 2026,N's Zoroark ex (SIR) - 286/217 - Ascended Heroes - ACE 10 PERFECT SUBGRADES,- Ascended Heroes -,Ascended Heroes,1.0
me02-106,me02,106,Meowth,Phantasmal Flames,ACE 10,£73.50,Sold 1 Jun 2026,Meowth 106/094 Me02: Phantasmal Flames Ace 10 slab Perfect Subgrades!,Me02: Phantasmal Flames Ace,Phantasmal Flames,0.791
sv05-209,sv05,209,Bianca's Devotion,Temporal Forces,ACE 10,£48.02,Sold 1 Jun 2026,Pokemon Bianca’s Devotion 209/162 Temporal Forces ACE 10,Temporal Forces ACE 10,Temporal Forces,0.811
me02-125,me02,125,Mega Charizard X ex,Phantasmal Flames,ACE 10,£900.00,Sold 1 Jun 2026,Mega Charizard x EX 125/094 Phantasmal Flames Perfect Subs ACE 10,Phantasmal Flames Perfect Subs,Phantasmal Flames,0.723
sv02-272,sv02,272,Skeledirge ex,Paldea Evolved,ACE 9,£21.43,Sold 1 Jun 2026,Skeledirge EX Holo Card 272/193 Paldea Evolved ACE 9,Paldea Evolved ACE 9,Paldea Evolved,0.824
sv10-231,sv10,231,Team Rocket's Mewtwo ex,Destined Rivals,ACE 10,£679.99,Sold 1 Jun 2026,Team Rockets Mewtwo 231/182 Sir Destined Rivals Ace 10,Sir Destined Rivals Ace,Destined Rivals,0.789
me03-121,me03,121,Meowth ex,Perfect Order,ACE 10,£276.30,Sold 1 Jun 2026,Meowth EX Special Illustration Rare 121/088 - Perfect Order - ACE 10,- Perfect Order -,Perfect Order,1.0
me03-105,me03,105,Yveltal ex,Perfect Order,ACE 10,£65.00,Sold 1 Jun 2026,Pokémon Card Yveltal Ex 105/088 Perfect Order - Ace 10 - PERFECT SUB GRADES,Perfect Order - Ace,Perfect Order,0.839
me02.5-280,me02.5,280,Lillie's Clefairy ex,Ascended Heroes,ACE 10,£205.00,Sold 1 Jun 2026,Ace 10 Lillies Clefairy EX Sir - 280/217 Ascended Heroes PERFECT SUBS with GUARD,Ascended Heroes PERFECT SUBS,Ascended Heroes,0.698
dp1-122,dp1,122,Torterra,Diamond & Pearl,ACE 9,£363.70,Sold 1 Jun 2026,Pokemon TCG Torterra LV.X holo 122/130 Diamond & Pearl 2007 MINT ACE 9,Diamond & Pearl MINT,Diamond & Pearl,0.848
sv02-226,sv02,226,Maushold,Paldea Evolved,ACE 9,£56.04,Sold 1 Jun 2026,Maushold 226/193 Paldea Evolved Ace 9 Mint Illustration Rare,Paldea Evolved Ace 9,Paldea Evolved,0.824
swsh12.5-GG10,swsh12.5,GG10,Mew,Crown Zenith,ACE 10,£213.90,Sold 1 Jun 2026,Pokémon TCG Mew GG10/GG70 Crown Zenith ACE 10 Perfect Sub Grades Low Pop,Crown Zenith ACE 10,Crown Zenith,0.774
swsh12.5-GG40,swsh12.5,GG40,Glaceon VSTAR,Crown Zenith,ACE 10,£95.00,Sold 1 Jun 2026,Pokemon TCG Glaceon VSTAR GG40/GG70 Crown Zenith Ace 10 Gem Mint Perfect Subs,Crown Zenith Ace 10,Crown Zenith,0.774
sv07-167,sv07,167,Hydrapple ex,Stellar Crown,ACE 10,£57.90,Sold 1 Jun 2026,Ace 10 Hydrapple EX 167/142 Stellar Crown Gem Mint Pokemon,Stellar Crown Gem Mint,Stellar Crown,0.743
sv05-197,sv05,197,Bianca's Devotion,Temporal Forces,ACE 10,£33.61,Sold 1 Jun 2026,Pokemon TCG Bianca's Devotion Secret Rare 197/162 Temporal Forces Ace 10 Mint 👌,Temporal Forces Ace 10,Temporal Forces,0.811
me01-153,me01,153,Gumshoos,Mega Evolution,ACE 10,£33.98,Sold 1 Jun 2026,Gumshoos 153/132 - Mega Evolution - Pokémon TCG - ACE 10 PERFECT SUB Grades,- Mega Evolution -,Mega Evolution,1.0
swsh6-161,swsh6,161,Blaziken V,Chilling Reign,ACE 10,£37.10,Sold 1 Jun 2026,Blaziken V (Full Art) 161/198 2021 Chilling Reign - Ace 10 GEM MINT,Chilling Reign - Ace,Chilling Reign,0.848
sv10.5b-165,sv10.5b,165,Kyurem ex,Black Bolt,ACE 10,£68.30,Sold 1 Jun 2026,Kyurem EX 165/086 (Black Bolt) ACE 10 - Perfect Subgrades,(Black Bolt) ACE 10,Black Bolt,0.741
swsh8-105,swsh8,105,Toxel,Fusion Strike,ACE 9,£35.00,Sold 1 Jun 2026,POKEMON - MEW V 105/100 - FUSION ARTS - JAPANESE ACE 9 MINT,- FUSION ARTS -,Fusion Strike,0.667
sv04.5-232,sv04.5,232,Mew ex,Paldean Fates,ACE 9,£640.00,Sold 1 Jun 2026,Mew EX 232/091 SIR Paldean Fates Graded Pokémon Card ACE 9,SIR Paldean Fates Graded,Paldean Fates,0.703
me02-108,me02,108,Mega Heracross ex,Phantasmal Flames,ACE 10,£29.81,Sold 1 Jun 2026,Mega Heracross EX 108/094 - Phantasmal Flames - Ace 10 - Perfect Subgrades,- Phantasmal Flames -,Phantasmal Flames,1.0
sv08.5-167,sv08.5,167,Eevee ex,Prismatic Evolutions,ACE 10,£250.30,Sold 1 Jun 2026,Pokémon TCG Eevee EX Sir 167/131 Prismatic Evolutions Ace 10 Perfect Subgrades,Prismatic Evolutions Ace 10,Prismatic Evolutions,0.851
me02.5-269,me02.5,269,Mega Gengar ex,Ascended Heroes,ACE 10,£125.50,Sold 1 Jun 2026,Pokémon TCG Mega Gengar EX 269/217 Ascended Heroes Mega Attack Rare Holo Ace 10,Ascended Heroes Mega Attack,Ascended Heroes,0.714
me01-141,me01,141,Clawitzer,Mega Evolution,ACE 10,£22.00,Sold 1 Jun 2026,Pokemon Card - Clawitzer - 141/132 - Mega Evolution - Graded ACE 10,- Mega Evolution -,Mega Evolution,1.0
swsh9-166,swsh9,166,Arceus V,Brilliant Stars,ACE 10,£151.50,Sold 1 Jun 2026,Arceus V 166/172 Brilliant Stars Alternate Alt Art 2022 Pokemon ACE 10 GEM MINT,Brilliant Stars Alternate Alt,Brilliant Stars,0.682
swsh12.5-GG70,swsh12.5,GG70,Arceus VSTAR,Crown Zenith,ACE 10,£193.10,Sold 1 Jun 2026,Pokémon TCG Arceus VSTAR GG70/GG70 Crown Zenith Ace 10,Crown Zenith Ace 10,Crown Zenith,0.774
me02-128,me02,128,Mega Lopunny ex,Phantasmal Flames,ACE 9,£18.29,Sold 1 Jun 2026,Mega Lopunny EX 128/094 Me02: Phantasmal Flames Holo ACE 9 Mint Condition,Me02: Phantasmal Flames Holo,Phantasmal Flames,0.773
swsh1-206,swsh1,206,Snorlax VMAX,Sword & Shield,ACE 10,£120.00,Sold 1 Jun 2026,Snorlax VMAX 206/202 Sword & Shield Secret Rainbow Rare Pokémon Card - ACE 10,Sword & Shield Secret,Sword & Shield,0.788
swsh7-30,swsh7,30,Vaporeon VMAX,Evolving Skies,ACE 10,£37.10,Sold 1 Jun 2026,Pokemon TCG Vaporeon 030/203 VMAX Evolving Skies Holo ACE 10 - Perfect Subs ⭐,VMAX Evolving Skies Holo,Evolving Skies,0.737
swsh10-TG20,swsh10,TG20,Galarian Moltres V,Astral Radiance,ACE 10,£39.18,Sold 1 Jun 2026,Galarian Moltres v TG20/TG30 Astral Radiance Ace 10 Gem Mint,Astral Radiance Ace 10,Astral Radiance,0.811
cel25-6,cel25,6,Flying Pikachu V,Celebrations,ACE 10,£50.00,Sold 1 Jun 2026,Pokemon Flying Pikachu V 006/025 Celebrations Holo ACE 10 GEM MINT,Celebrations Holo ACE 10,Celebrations,0.667
me03-121,me03,121,Meowth ex,Perfect Order,ACE 10,£245.00,Sold 1 Jun 2026,Pokémon TCG Meowth ex SIR 121/088 Perfect Order ACE 10 - All Perfect Subgrades!,Perfect Order ACE 10,Perfect Order,0.788
me03-121,me03,121,Meowth ex,Perfect Order,ACE 10,£239.90,Sold 1 Jun 2026,Pokémon TCG Meowth ex SIR 121/088 Perfect Order ACE 10 - Perfect Subgrades,Perfect Order ACE 10,Perfect Order,0.788
me03-121,me03,121,Meowth ex,Perfect Order,ACE 10,£250.00,Sold 1 Jun 2026,Meowth ex 121/088 Me03: Perfect Order Ace 10,Me03: Perfect Order Ace,Perfect Order,0.743
me03-121,me03,121,Meowth ex,Perfect Order,ACE 10,£251.33,Sold 1 Jun 2026,Pokemon TCG - Meowth - 121/088 - Perfect Order - Ace 10 GEM MINT,- Perfect Order -,Perfect Order,1.0
me01-181,me01,181,Mega Latias ex,Mega Evolution,ACE 10,£99.50,Sold 1 Jun 2026,Pokémon TCG Mega Latias EX Sir 181/132 Mega Evolution Ace 10,Mega Evolution Ace 10,Mega Evolution,0.8
sv08-227,sv08,227,Slaking ex,Surging Sparks,ACE 10,£33.00,Sold 1 Jun 2026,ACE 10 Pokemon - Slaking ex - 227/191 - Surging Sparks Graded Matching art Label,- Surging Sparks Graded,Surging Sparks,0.8
sv02-256,sv02,256,Meowscarada ex,Paldea Evolved,ACE 10,£59.50,Sold 1 Jun 2026,ACE 10 Meowscarada Ex 256/193 Pokemon Paldea Evolved Graded Matching Art Label,Pokemon Paldea Evolved Graded,Paldea Evolved,0.651
me01-162,me01,162,Mega Mawile ex,Mega Evolution,ACE 10,£24.81,Sold 1 Jun 2026,Mega Mawile Ex 162/132 Secret Rare Mega Evolution ACE 10 Perfect Sub Grades,Secret Rare Mega Evolution,Mega Evolution,0.7
sv04-206,sv04,206,Morpeko,Paradox Rift,ACE 10,£104.70,Sold 1 Jun 2026,Morpeko | ACE 10 | IR 206/182 - Paradox Rift,- Paradox Rift,Paradox Rift,1.0
sv10-209,sv10,209,Ethan's Ho-Oh ex,Destined Rivals,ACE 10,£38.14,Sold 1 Jun 2026,Ethans Ho-Oh ex 209/182 - Destined Rivals - Secret Rare - Ace 10 Gem Mint,- Destined Rivals -,Destined Rivals,1.0
me02-108,me02,108,Mega Heracross ex,Phantasmal Flames,ACE 10,£26.70,Sold 1 Jun 2026,ACE 10 Mega Heracross EX 108/094 Phantasmal Flames - UK SELLER,Phantasmal Flames - UK,Phantasmal Flames,0.895
me02.5-235,me02.5,235,Togekiss,Ascended Heroes,ACE 10,£31.90,Sold 1 Jun 2026,Togekiss 235/217 Ace Ascended Heroes Pokemon Ace 10 Gem Mint,Ace Ascended Heroes Pokemon,Ascended Heroes,0.714
me03-118,me03,118,Mega Starmie ex,Perfect Order,ACE 10,£99.49,Sold 1 Jun 2026,Mega Starmie Ex 118/088 Perfect Order ACE 10 Perfect Sub,Perfect Order ACE 10,Perfect Order,0.788
sv10-194,sv10,194,Misty's Lapras,Destined Rivals,ACE 10,£84.24,Sold 1 Jun 2026,Pokémon Misty's Lapras Illustration Rare Foil 194/182 Destined Rivals Ace 10,Destined Rivals Ace 10,Destined Rivals,0.811
sv04.5-232,sv04.5,232,Mew ex,Paldean Fates,ACE 9,£720.70,Sold 1 Jun 2026,Pokémon Mew Ex 232/091 Sv: Paldean Fates Special Illustration Mint Ace 9,Sv: Paldean Fates Special,Paldean Fates,0.703
me01-169,me01,169,Lillie's Determination,Mega Evolution,ACE 10,£37.10,Sold 1 Jun 2026,Lillie's Determination ACE 10 GEM MINT - 169/132 - Mega Evolution - Pokemon Rare,- Mega Evolution -,Mega Evolution,1.0
me02-109,me02,109,Mega Charizard X ex,Phantasmal Flames,ACE 10,£39.04,Sold 1 Jun 2026,Pokémon | Mega Charizard X Ex | 109/094 | Phantasmal Flames | ACE 10 Perfect Sub,| Phantasmal Flames |,Phantasmal Flames,1.0
me02-109,me02,109,Mega Charizard X ex,Phantasmal Flames,ACE 10,£64.49,Sold 1 Jun 2026,Mega Charizard x EX 109/094 Me02: Phantasmal Flames Holo ACE 10,Me02: Phantasmal Flames Holo,Phantasmal Flames,0.773
swsh11-186,swsh11,186,Giratina V,Lost Origin,ACE 9,£600.00,Sold 1 Jun 2026,Pokémon TCG Giratina V 186/196 Lost Origin Alt Art Holo ACE 9,Lost Origin Alt Art,Lost Origin,0.733
sv08-199,sv08,199,Spheal,Surging Sparks,ACE 9,£16.00,Sold 1 Jun 2026,Pokemon TCG Spheal 199/191 Surging Sparks ACE 9,Surging Sparks ACE 9,Surging Sparks,0.824
me04-116,me04,116,Mega Greninja ex,Chaos Rising,ACE 10,£547.30,Sold 1 Jun 2026,ACE 10 Mega Greninja Ex 116/086 SIR Chaos Rising English,SIR Chaos Rising English,Chaos Rising,0.667
me01-182,me01,182,Mega Kangaskhan ex,Mega Evolution,ACE 10,£78.03,Sold 1 Jun 2026,Pokémon TCG Mega Kangaskhan EX Card 182/132 Sir Mega Evolution ACE 10,Sir Mega Evolution ACE,Mega Evolution,0.778
swsh12.5-160,swsh12.5,160,Pikachu,Crown Zenith,ACE 10,£115.10,Sold 1 Jun 2026,Pokémon - Pikachu 160/159 Secret Rare Crown Zenith ACE 10 GEM MINT Perfect Subs,Secret Rare Crown Zenith,Crown Zenith,0.667
swsh10-073,swsh10,73,Machamp VMAX,Astral Radiance,ACE 10,£70.90,Sold 1 Jun 2026,Machamp VMAX 073/189 Astral Radiance Holo Pokémon TCG ACE 10,Astral Radiance Holo Pokémon,Astral Radiance,0.714
me01-162,me01,162,Mega Mawile ex,Mega Evolution,ACE 10,£21.07,Sold 1 Jun 2026,Mega Mawile Ex 162/132 Secret Rare Mega Evolution ACE 10 F**k Ace,Secret Rare Mega Evolution,Mega Evolution,0.7
me01-153,me01,153,Gumshoos,Mega Evolution,ACE 10,£16.54,Sold 1 Jun 2026,Gumshoos 153/132 - Mega Evolution - Pokémon TCG - ACE 10 F**k Ace,- Mega Evolution -,Mega Evolution,1.0
base4-23,base4,23,Dugtrio,Base Set 2,ACE 9,£15.08,Sold 1 Jun 2026,Pokemon Arcanine 23/102 1999 Base Set Ace 9 (Damaged Slab),1999 Base Set Ace,Base Set 2,0.667
me02-129,me02,129,Dawn,Phantasmal Flames,ACE 10,£31.29,Sold 1 Jun 2026,Dawn 129/094 Phantasmal Flames SIR Ace 10 F**k Ace,Phantasmal Flames SIR Ace,Phantasmal Flames,0.81
me02-129,me02,129,Dawn,Phantasmal Flames,ACE 10,£31.26,Sold 1 Jun 2026,Dawn 129/094 Phantasmal Flames SIR Ace 10 F**k Ace,Phantasmal Flames SIR Ace,Phantasmal Flames,0.81
me02.5-267,me02.5,267,Mega Diancie ex,Ascended Heroes,ACE 10,£41.26,Sold 1 Jun 2026,Mega Diancie EX Mega Attack Rare 267/217 2026 Ascended Heroes ACE 10 GEM Mint,Ascended Heroes ACE 10,Ascended Heroes,0.811
me04-116,me04,116,Mega Greninja ex,Chaos Rising,ACE 10,£639.10,Sold 1 Jun 2026,Mega Greninja Ex 116/086 (SIR) Chaos Rising - ACE 10 (PERFECT SUBGRADES),(SIR) Chaos Rising -,Chaos Rising,0.857
sv10-213,sv10,213,Team Rocket's Mewtwo ex,Destined Rivals,ACE 10,£64.99,Sold 1 Jun 2026,Pokemon TCG Team Rocket's Mewtwo EX 213/182 Destined Rivals Ace 10 Gem Mint,Destined Rivals Ace 10,Destined Rivals,0.811
xy10-125,xy10,125,Alakazam EX,Fates Collide,ACE 8,£135.90,Sold 1 Jun 2026,Alakazam EX 125/124 - XY Fates Collide - Ace 8 - Pokemon TCG Secret Rare,- XY Fates Collide,Fates Collide,0.897
sv06-168,sv06,168,Pinsir,Twilight Masquerade,ACE 10,£44.35,Sold 31 May 2026,Pinsir 168/167 Pokémon TCG Twilight Masquerade Ace 10 PERFECT SUBGRADES,Pokémon TCG Twilight Masquerade,Twilight Masquerade,0.776
me01-163,me01,163,Mega Latias ex,Mega Evolution,ACE 10,£32.00,Sold 31 May 2026,Mega Latias ex Secret Rare 163/132 - 2025 Mega Evolution - ACE 10 Perfect Subs,- Mega Evolution -,Mega Evolution,1.0
sv10.5b-170,sv10.5b,170,N's Plan,Black Bolt,ACE 10,£62.05,Sold 31 May 2026,N’s Plan 170/086 Black Bolt ACE 10 PERFECT SUBGRADES,Black Bolt ACE 10,Black Bolt,0.741
ex11-36,ex11,36,Ditto,Delta Species,ACE 10,£210.40,Sold 31 May 2026,2005 Ditto Bulbasuar 36/113 Ace 10 Delta Species Yuka Morii Population 4,Ace 10 Delta Species,Delta Species,0.788
me03-123,me03,123,Rosa's Encouragement,Perfect Order,ACE 10,£89.10,Sold 31 May 2026,Rosa’s Encouragement ACE 10 SIR 123/088 Perfect Order Pokemon Card (Perfect Sub),Perfect Order Pokemon Card,Perfect Order,0.667
me02.5-269,me02.5,269,Mega Gengar ex,Ascended Heroes,ACE 10,£120.00,Sold 31 May 2026,Mega Gengar EX 269/217 Ascended Heroes Mega Attack Rare Ace 10 PERFECT SUBGRADES,Ascended Heroes Mega Attack,Ascended Heroes,0.714
sv10-229,sv10,229,Team Rocket's Moltres ex,Destined Rivals,ACE 8,£70.00,Sold 31 May 2026,Team Rocket's Moltres EX 229/182 Ace Destined Rivals Pokemon Ace 8 Nm-mt,Ace Destined Rivals Pokemon,Destined Rivals,0.714
swsh10-TG03,swsh10,TG03,Kingdra,Astral Radiance,ACE 10,£84.00,Sold 31 May 2026,Pokemon Cards - ACE 10 Kingdra TG03/TG30 - Astral Radiance SA - GEM MINT,- Astral Radiance SA,Astral Radiance,0.909
swsh10-TG03,swsh10,TG03,Kingdra,Astral Radiance,ACE 10,£82.00,Sold 31 May 2026,Pokemon Cards - ACE 10 Kingdra TG03/TG30 - Astral Radiance SA - GEM MINT,- Astral Radiance SA,Astral Radiance,0.909
sv01-199,sv01,199,Tarountula,Scarlet & Violet,ACE 9,£309.99,Sold 31 May 2026,Charizard EX 199/165 Pokémon Scarlet & Violet 151 SIR Ace 9 Mint,Pokémon Scarlet & Violet,Scarlet & Violet,0.811
me02-125,me02,125,Mega Charizard X ex,Phantasmal Flames,ACE 10,£920.40,Sold 31 May 2026,Pokémon TCG Mega Charizard X Ex 125/094 Phantasmal Flames ACE 10 Perfect Sub,Phantasmal Flames ACE 10,Phantasmal Flames,0.829
me02.5-267,me02.5,267,Mega Diancie ex,Ascended Heroes,ACE 10,£42.30,Sold 31 May 2026,Pokemon Mega Diancie MAR 267/217 Ascended Heroes Ace 10 PERFECT SUBGRADES,Ascended Heroes Ace 10,Ascended Heroes,0.811
sv08-209,sv08,209,Skarmory,Surging Sparks,ACE 10,£55.00,Sold 31 May 2026,Skarmory 209/191 Ace 10 Surging Sparks Pokemon Card Graded Illustration Rare ENG,Ace 10 Surging Sparks,Surging Sparks,0.8
